STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,95.24264397,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,8.522230711,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,39.85297971,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,47.58535292,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,5.939603293,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,21.76878839,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,17.10725238,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,15.50872429,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,33.92842262,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,13.71386106,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,21.45655621,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,27.25581094,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,26.29792566,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,24.24631214,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,9.287738199,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,7.579156473,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,28.1810993,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,57.02947492,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,18.6913571996408,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,21.54907826,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,31.01273397,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,45.00740159,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,39.66495649,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,20.14066609,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,18.8176785388855,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LDC,Least developed countries: UN classification,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,45.2562659542793,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIC,Low income,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,40.1979203478917,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,20.96900691,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMC,Lower middle income,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,69.1224558962481,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMY,Low & middle income,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,54.2771850259257,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,32.68274398,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTE,Late-demographic dividend,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,44.9355698684052,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,13.3329535,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,10.15031354,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,16.19572343,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,29.40059385,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,11.93351121,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,16.41710187,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,19.25843878,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,11.10396316,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEA,Middle East and North Africa,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,46.7933214692633,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,22.03917349,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,9.02903083,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MIC,Middle income,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,55.7273564137315,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,34.79278398,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,56.00353617,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,13.75861976,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,32.27396916,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNA,Middle East & North Africa (excluding high income),WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,46.4429235593264,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,23.74483028,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,34.76350533,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,23.55656662,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,60.59257285,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_ESG_EN_ATM_PM25_MC_M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,MUG_M3,Micrograms per cubic meter,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,15.00618829,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
